"Core","depth_cm","Group","Guano_Zone","Guano_Sum","SH20_age","kcps","MSE","Mg","Al","Si","P","S","Cl","Ar","K","Ca","Sc","Ti","V","Cr","Mn","Fe","Co","Ni","Cu","Zn","Ga","Ge","As","Se","Br","Rb","Sr","Zr","Nb","Mo","In","Sn","Sb","Te","I","Cs","Ba","La","Ce","Pr","Nd","Sm","Eu","Gd","Tb","Dy","Ho","Ta","W","Os","Ir","Pt","Au","Hg","Pb","Bi","Th","U","Mo_inc","Mo_coh","TS_sum","inc_coh","coh_inc","cps_sum","TSN_sum","TSN_pc_sum"
"ARD1A",13.4,"Unit 12","ARD GZ 5",3,1354.1,13759.11035,1.13,0,0,0.0423385612252411,0,0.0423385612252411,0,0.0607466313231721,0.158309402842206,2.91951991753185,0,1.81503571165599,0.104925999558206,0.0404977542154481,0.638760032398203,51.1910021353361,0.320300419703998,0.0165672630881378,0.277961858478757,0.322141226713791,0.268757823429792,0,0.0441793682350342,0,0.272439437449378,0.0607466313231721,2.9581768647375,1.52971062513806,0,0,0,0.0497017892644135,0,0.0773138944113099,0.0570650173035859,0,0,0.0184080700979309,0.079154701421103,0.038656947205655,0,0.0423385612252411,0.0570650173035859,0.15462778882262,0.449156910389515,0.147264560783447,0.110448420587586,0,0.0441793682350342,0.020248877107724,0,0.0404977542154481,0.0552242102937928,0.0128856490685517,0,0.0920403504896547,0,0.0699506663721376,27.037773359841,8.2615418599514,19176,3.27272727272727,0.305555555555556,54324,2.83291614518148,100
"ARD1A",13.6,"Unit 12","ARD GZ 5",3,1386.47,13456.82324,2.33,0,0,0.0666954372474401,0.0353093491309977,0.0117697830436659,0.0215779355800541,0.0980815253638825,0.0823884813056613,2.91105967280003,0.0235395660873318,1.79096865314449,0.0686570677547177,0.0647338067401624,0.604182196241516,49.2702734512927,0.115736199929381,0,0.160853701596767,0.26678174898976,0.184393267684099,0.0882733728274942,0.186354898191377,0.0961198948566048,0.153007179567657,0.1667385931186,2.93656086939464,1.68700223625878,0,0.0255011965946094,0.0647338067401624,0.0235395660873318,0,0,0.0255011965946094,0,0.0313860881164424,0.0235395660873318,0.0196163050727765,0,0.0078465220291106,0.0313860881164424,0.0902350033347719,0.0745419592765507,0.437443603122916,0,0.0902350033347719,0,0,0.0431558711601083,0,0.121621091451214,0.1667385931186,0.0078465220291106,0,0.0843501118129389,0,0.0666954372474401,28.5750715995135,8.89795598101142,19103,3.21141975308642,0.311388755406055,50978,2.66858608595509,100
"ARD1A",13.8,"Unit 12","ARD GZ 5",3,1418.84,14416.07617,1.52,0,0,0.0808570851020821,0.045941525626183,0.0128636271753312,0.0091883051252366,0.101071356377603,0.108422000477792,2.7105500119448,0.0441038646011357,1.95527133065035,0.13047393277836,0.0385908815259937,0.7883565797453,49.9751915761619,0.492493154712682,0.0422662035760883,0.183766102504732,0.2058180348053,0.124960949703218,0.0128636271753312,0,0,0.108422000477792,0,2.78589411397174,1.49953139643861,0.00735064410018928,0.0275649153757098,0.0312402374258044,0,0.0238895933256152,0.0165389492254259,0.0091883051252366,0.0091883051252366,0.0294025764007571,0.0202142712755205,0,0,0,0.0551298307514196,0.0569674917764669,0.141499898928644,0.327103662458423,0.165389492254259,0.0569674917764669,0.0110259661502839,0.040428542551041,0.0110259661502839,0,0.040428542551041,0,0.134149254828454,0,0.0679934579267508,0,0,28.661999007663,8.59841593619641,20276,3.33340457362684,0.299993588510611,54417,2.68381337541922,100
"ARD1A",14,"Unit 12","ARD GZ 5",3,1451.21,14892.75098,1.09,0,0,0.0659652921078448,0.0490511146442948,0.0355197726734549,0.0338283549270999,0.1014850647813,0.160684685903724,2.82974188965191,0.0219884307026149,2.07367815703122,0.0879537228104597,0.0270626839416799,0.688407022766483,51.7032576705795,0.365346233212679,0,0.223267142518859,0.302763776597544,0.15222759717195,0.11501640675214,0.0659652921078448,0.015222759717195,0.361963397719969,0.0862623050641047,2.76039376205135,1.22120361286831,0.011839924224485,0,0,0.0219884307026149,0,0,0,0.0169141774635499,0.0355197726734549,0,0,0.0422854436588749,0.0287541016880349,0,0.0202970129562599,0.0896451405568147,0.411014512364264,0.0304455194343899,0.0507425323906498,0,0.11163357125943,0.0389026081661649,0.011839924224485,0.0913365583031697,0.0981022292885897,0,0.01014850647813,0.191130205338114,0,0,26.9070735090153,8.23213017150976,20775,3.2685432504623,0.305946693487553,59122,2.84582430806258,100
"ARD1A",14.2,"Unit 12","ARD GZ 5",3,1483.58,12453.07324,1.23,0.0109380469023451,0.0306265313265663,0.0175008750437522,0.0131256562828141,0.0984424221211061,0,0.166258312915646,0.096254812740637,2.41949597479874,0,1.8222786139307,0.0503150157507875,0.129068953447672,0.645344767238362,44.8241162058103,0.507525376268813,0.0525026251312566,0.247199859993,0.374081204060203,0.091879593979699,0,0,0.0875043752187609,0.0350017500875044,0.0350017500875044,2.98827441372069,1.74133706685334,0,0,0,0,0,0.096254812740637,0.0109380469023451,0.0175008750437522,0.0503150157507875,0.0525026251312566,0,0.0175008750437522,0.0175008750437522,0.0350017500875044,0.0393769688484424,0.120318515925796,0.306265313265663,0.146569828491425,0.109380469023451,0.0503150157507875,0.0831291564578229,0.0634406720336017,0.0328141407070354,0.105005250262513,0.0481274063703185,0.0393769688484424,0.11156807840392,0.0700035001750088,0,0,32.13598179909,9.75673783689184,19150,3.29372197309417,0.30360789652825,45712,2.38704960835509,100
"ARD1A",14.4,"Unit 12","ARD GZ 5",3,1515.95,12356.47852,1.17,0,0,0.0304288291421244,0,0,0.0173879023669282,0.160838096894086,0.115194853180899,2.2517333565172,0,1.76487209024321,0.104327414201569,0.0499902193049186,0.528157534395444,46.0779412723598,0.297767828033646,0,0.123888804364364,0.308635267012976,0.163011584689952,0,0,0.0173879023669282,0.0738985850594449,0,3.14503684061814,1.817035797344,0.0108674389793301,0.0239083657545263,0.0434697559173205,0,0,0.0999804386098372,0.0130409267751962,0.0239083657545263,0,0.0260818535503923,0.0304288291421244,0.0217348779586603,0.0434697559173205,0.0652046338759808,0.0999804386098372,0.132582755547828,0.19126692603621,0.0630311460801148,0.0173879023669282,0,0.0652046338759808,0,0,0.132582755547828,0.086939511834641,0.0738985850594449,0.123888804364364,0.104327414201569,0,0,31.5394814058119,9.91979830033254,19075,3.17944785276074,0.314520019295707,46009,2.41200524246396,100
"ARD1A",15,"Unit 12","ARD GZ 5",3,1613.05,11849.40625,1.19,0.0765919235137205,0.0158466048649077,0.050180915405541,0.0343343105406333,0.0660275202704487,0,0.208646964054618,0.0607453186488128,3.55492169136096,0.0105644032432718,0.826664553786018,0.0290521089189974,0.0343343105406333,0.570477775136677,28.1198003327787,0.190159258378892,0,0.903256477299738,1.41563003459842,0.108285133243536,0.171671552703167,0.12941393973008,0.0686686210812667,0.567836674325859,0,6.52616010353115,1.90423368459974,0,0.0211288064865436,0.0211288064865436,0,0,0,0.052822016216359,0,0,0.0396165121622692,0.052822016216359,0,0,0,0.0924385283786282,0.0792330243245385,0.422576129730872,0.0554631170271769,0.0369754113514513,0.0237699072973615,0.126772838919262,0.0316932097298154,0.0396165121622692,0.113567334865172,0.113567334865172,0,0,0.124131738108444,0,0,41.2328658584898,11.6763066846262,20033,3.53132775390183,0.283179605431719,37863,1.89003144811062,100
"ARD1A",15.2,"Unit 12","ARD GZ 5",3,1629.66,13940.2998,1.1,0,0,0.064231576242881,0.0749368389500278,0.0620905237014516,0,0.0727957864085985,0.13488631011005,5.20489872821479,0.040679998287158,0.689418918340256,0.0792189440328866,0.0449621033700167,0.717252601378838,29.1547124566437,0.10277052198861,0.0342568406628699,1.58437888065773,2.09823149060078,0.0620905237014516,0.0363978932042992,0,0.0149873677900056,0.693701023423115,0.218387359225795,7.67139125594142,1.73853466364065,0.0214105254142937,0.023551577955723,0.0749368389500278,0,0,0,0.0556673660771635,0,0.0214105254142937,0,0,0,0.0428210508285873,0,0.0278336830385818,0.0578084186185929,0.316875776131546,0.149873677900056,0.0578084186185929,0.0299747355800111,0,0.0770778914914572,0.00856421016571746,0.113475784695756,0.132745257568621,0.0599494711600223,0.0963473643643215,0.087783154198604,0,0,37.6161521003725,10.3327195649381,22395,3.64048901782014,0.274688371563549,46706,2.08555481134182,100
"ARD1A",15.4,"Unit 12","ARD GZ 5",3,1646.26,10691.76172,0.97,0,0.0177263058378634,0.0413613802883479,0.0443157645946585,0.0974946821082486,0,0.180217442684944,0.0324982273694162,3.78752068069014,0.020680690144174,0.52292602221697,0,0.0265894587567951,0.540652328054833,24.7222878752068,0.118175372252423,0,1.16993618529898,1.77558496809265,0.168399905459702,0.0886315291893169,0,0.236350744504845,0.868588986055306,0,8.64452848026471,1.77853935239896,0,0.020680690144174,0.0738596076577641,0,0,0.0561333018199007,0,0,0.067950839045143,0,0,0,0,0.0118175372252423,0,0,0.26294020326164,0.0561333018199007,0.0709052233514536,0,0.0324982273694162,0.138856062396597,0.0502245332072796,0.0738596076577641,0.129992909477665,0.109312219333491,0.144764831009218,0.067950839045143,0,0,41.9936185298984,11.7554951548097,18193,3.57225433526012,0.279935275080906,33848,1.86049579508602,100
"ARD1A",15.6,"Unit 12","ARD GZ 5",3,1662.86,11732.21094,1.1,0.0328365748926497,0.0429401363980803,0.068199040161657,0,0.0783026016670876,0,0.098509724677949,0.141449861076029,3.0310684516292,0,1.17201313462996,0.060621369032584,0.0479919171507957,0.631472594089417,31.278100530437,0.310684516291993,0,0.623894922960344,1.0204597120485,0.0404142460217227,0,0.0353624652690073,0.237433695377621,0.628946703713059,0.0126294518817883,7.81257893407426,1.82369285173023,0,0,0,0,0,0.0429401363980803,0,0,0.045466026774438,0.053043697903511,0,0,0,0,0,0.068199040161657,0.143975751452387,0.0202071230108613,0.045466026774438,0.0884061631725183,0.202071230108613,0.138923970699672,0,0.045466026774438,0,0,0,0.252589037635767,0,0,38.5501389239707,11.073503409952,19646,3.48129562043796,0.287249377538986,39590,2.01516848213377,100
"ARD1A",15.8,"Unit 12","ARD GZ 5",3,1679.46,13269.7334,1.05,0,0.0131161875614821,0,0.0240463438627172,0.0524647502459285,0,0.0808831566291398,0.0830691878893868,4.43327139578096,0.0327904689037053,0.701716034539294,0.0371625314241994,0.0240463438627172,0.598972565307684,29.1529128866543,0.386927533063723,0,1.41217619411958,1.96961416548257,0.00874412504098809,0.0196742813422232,0.0459066564651875,0.168324407039021,0.758552847305716,0.122417750573833,8.99333260465625,1.49087331948847,0,0.0109301563012351,0.0306044376434583,0,0,0,0.0437206252049404,0,0.0371625314241994,0,0.0153022188217292,0,0,0.0459066564651875,0.0612088752869166,0.0918133129303749,0.218603126024702,0.0808831566291398,0.0349765001639524,0,0.0415345939446934,0.157394250737786,0.0786971253688928,0.0415345939446934,0.144278063176303,0.12460378183408,0.0131161875614821,0.115859656793092,0.0262323751229643,0.0459066564651875,37.8380150836157,10.0907202973003,21925,3.74978336221837,0.266682072910047,45745,2.08643101482326,100
"ARD1A",16,"Unit 12","ARD GZ 5",3,1696.06,14100.79199,1.07,0.0167013064133017,0.0222684085510689,0.0352583135391924,0.0296912114014252,0.0519596199524941,0.0167013064133017,0.0575267220902613,0.150311757719715,5.01224762470309,0.0575267220902613,0.80166270783848,0.0556710213776722,0.024124109263658,0.612381235154394,40.2946852731591,0.317324821852732,0,1.3249703087886,1.84827790973872,0,0,0,0.218972684085511,0.575267220902613,0.0371140142517815,7.38197743467934,1.3082690023753,0.025979809976247,0.0408254156769596,0,0.0222684085510689,0.0352583135391924,0,0,0.0278355106888361,0,0,0.0445368171021378,0.0408254156769596,0.00927850356294537,0,0.131754750593824,0.128043349168646,0.256086698337292,0.144744655581948,0.0668052256532067,0.0816508313539192,0.0129899049881235,0.133610451306413,0.142888954869359,0,0.10020783847981,0.128043349168646,0.14103325415677,0,0.0835065320665083,0.0222684085510689,30.1217339667458,7.80693289786223,20439,3.85833135250773,0.259179398718581,53888,2.63652820588091,100
"ARD1A",16.2,"Unit 12","ARD GZ 5",3,1712.66,12946.25098,1.05,0.0281885597814302,0.0195151567717594,0.0498720673056074,0.0585454703152782,0.0672188733249491,0.0672188733249491,0.106249186868468,0.136606097402316,4.63376555791665,0.097575783858797,0.741575957326857,0,0.0628821718201136,0.84348844269049,34.2642785897047,0.192983216965176,0.0585454703152782,1.49616201916822,1.77804761698252,0.0368619627911011,0,0.143111149659569,0.0173468060193417,0.505225725313327,0.0672188733249491,6.9539008630036,1.60891625829394,0,0,0.0368619627911011,0.0195151567717594,0,0,0,0.0346936120386834,0.0628821718201136,0,0.0346936120386834,0.0715555748297845,0.0390303135435188,0.0238518582765948,0,0.136606097402316,0.199488269222429,0.188646515460341,0.0650505225725313,0.0585454703152782,0.0108417537620886,0.030356910533848,0,0,0,0.12359599288781,0,0.082397328591873,0.0954074331063793,0,35.428682943753,9.22199575003253,20592,3.8417587585234,0.260297447824224,46118,2.23960761460761,100
"ARD1A",16.4,"Unit 12","ARD GZ 5",3,1729.26,11716.21094,1.09,0,0,0.0289801617619938,0,0.0368838422425376,0,0.131728008009063,0.142266248649788,2.51073583265274,0.0421529625629001,1.0538240640725,0.0632294438443502,0.010538240640725,0.497931870274258,29.7599915694075,0.363569302105014,0,0.490028189793714,0.814079089496009,0.0553257633638064,0.0316147219221751,0.131728008009063,0,0.453144347551176,0,7.41892141107042,1.83628843164634,0,0.0342492820823564,0,0.0342492820823564,0,0,0.010538240640725,0,0.0237110414416313,0,0,0,0.0184419211212688,0,0,0.0184419211212688,0.27135969649867,0,0.071133124324894,0,0.0869404852859815,0,0,0.100113286086888,0.100113286086888,0.0421529625629001,0.0764022446452565,0.0948441657665253,0,0.121189767368338,41.8341807835182,11.1889770002898,20126,3.73887449964681,0.267460167516846,37957,1.88596839908576,100
"ARD1A",16.6,"Unit 12","ARD GZ 5",3,1745.87,14840.35254,1.14,0.0135819476512932,0.0155222258871922,0.0950736335590524,0.0271638953025864,0.0135819476512932,0,0.0388055647179806,0.12029725062574,2.23908108422748,0,1.32326975688314,0.0446263994256776,0.0426861211897786,0.533576514872233,37.9460214594773,0.341488969518229,0.0155222258871922,0.374473699528512,0.832379363200683,0.0659694600205669,0,0,0.0737305729641631,0.584023749005607,0.174625041230912,5.11263315159394,1.77923514231941,0.0135819476512932,0.0349250082461825,0.0291041735384854,0,0,0.0601486253128699,0,0,0,0.0407458429538796,0,0,0.0194027823589903,0,0.0232833388307883,0.129998641805235,0.221191718892489,0.166863928287316,0.0562680688410718,0.067909738256466,0.0310444517743844,0,0,0.0814916859077592,0.114476415918043,0.0426861211897786,0.164923650051417,0.0582083470769708,0,0.209550049477095,36.5820058596403,10.0448204272493,24031,3.64187753525208,0.274583642728334,51539,2.14468811118971,100
"ARD1A",16.8,"Unit 12","ARD GZ 5",3,1762.47,16067.69141,1.15,0,0,0.0781619224197477,0.0145417530083252,0.0618024502853819,0,0.0690733267895445,0.190860508234268,2.51572327044025,0,1.31602864725343,0.0763442032937071,0,0.385356454720617,37.121459992002,0.289017341040462,0.0109063147562439,0.325371723561275,0.825244483222452,0.165412440469699,0.0436252590249755,0,0.0727087650416258,0.303559094048788,0.0981568328061948,5.16595775620751,1.61049914567201,0,0,0,0,0,0.0145417530083252,0.0363543825208129,0,0,0,0.081797360671829,0.0436252590249755,0,0,0.129058057948886,0.0708910459155851,0.390809612098738,0,0.0236303486385284,0.00727087650416258,0.081797360671829,0,0,0.0727087650416258,0.0490784164030974,0.165412440469699,0.163594721343658,0.0581670120333006,0,0.0745264841676664,38.0612207801651,9.73570363907369,26295,3.90944734876774,0.25579062992502,55014,2.09218482601255,100
"ARD1A",17,"Unit 12","ARD GZ 5",3,1779.07,14178.48926,1.19,0,0,0.0353452398278479,0,0.0395035033370065,0,0.0914817972014887,0.137222695802233,2.60307295673327,0.0207913175457929,1.2952990831029,0.0457408986007443,0.0519782938644822,0.565523837245566,35.9606628272034,0.32018629020521,0,0.316028026696052,0.81709877954966,0.137222695802233,0,0,0.193359253175874,0.220387965985404,0.112273114747282,5.30802336944092,1.80468636297482,0,0.0124747905274757,0.0187121857912136,0,0,0.0561365573736408,0,0,0.0124747905274757,0.0166330540366343,0.0187121857912136,0.0602948208827993,0.0395035033370065,0.043661766846165,0,0.0852444019377508,0.284841050377362,0.130985300538495,0.118510510011019,0.0665322161465372,0.124747905274757,0,0,0.02910784456411,0,0,0,0.0852444019377508,0,0,38.5387862028817,10.1815082021748,23433,3.78517459669185,0.264188605955978,48097,2.05253275295523,100
"ARD1A",17.2,"Unit 12","ARD GZ 5",3,1795.67,14384.77832,1.14,0,0,0.0464327532603868,0,0.10295958331651,0.0121128921548835,0.0888278758024791,0.143335890499455,3.77518472160536,0.0100940767957363,0.823676666532079,0.0141317075140308,0.0969031372390681,0.641983284208826,32.8945774619453,0.197843905196431,0,0.967012557031534,1.11034844753099,0.0363386764646505,0,0,0.0181693382323253,0.524891993378286,0.173618120886664,7.75628860984374,1.40509548996649,0,0,0,0.0201881535914725,0.024225784309767,0,0.0262445996689143,0,0.137279444422013,0,0,0.0383574918237978,0.0444139379012396,0.040376307182945,0.032301045746356,0.0989219525982154,0.282634150280615,0.0444139379012396,0.040376307182945,0.0646020914927121,0.0363386764646505,0,0,0.0222069689506198,0,0.123147736907982,0.0908466911616264,0.127185367626277,0,0,37.6367747405822,10.2293374247991,23710,3.67929741464377,0.271791020758462,49534,2.08916069169127,100
